customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-04178,Female,0,No,Yes,44,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),49.69,2078.69,No
CUST-04179,Male,0,Yes,Yes,47,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,95.3,4631.61,No
CUST-04180,Male,0,No,Yes,29,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,19.58,556.27,No
CUST-04181,Male,0,No,No,51,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),55.62,2876.66,No
CUST-04182,Male,1,No,No,41,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),107.57,4332.39,No
CUST-04183,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),44.32,2842.99,No
CUST-04184,Female,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),84.79,4195.4,No
CUST-04185,Female,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,54.01,1150.35,No
CUST-04186,Female,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,57.24,989.03,No
CUST-04187,Female,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Mailed check,92.59,481.39,No
CUST-04188,Female,0,Yes,Yes,61,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),109.02,6916.93,No
CUST-04189,Female,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,34.67,216.22,Yes
CUST-04190,Female,0,No,No,53,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),45.69,2426.04,No
CUST-04191,Male,0,No,Yes,17,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),66.78,1165.65,No
CUST-04192,Female,0,No,No,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),79.38,4658.53,Yes
CUST-04193,Male,0,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),64.78,2516.36,No
CUST-04194,Male,0,No,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,98.55,5206.67,No
CUST-04195,Female,0,No,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),94.81,4453.14,No
CUST-04196,Male,0,No,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,58.52,2065.17,No
CUST-04197,Male,0,Yes,No,48,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),22.06,1062.21,No
CUST-04198,Male,0,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.45,2497.9,Yes
CUST-04199,Male,0,No,No,27,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,66.7,1744.66,Yes
CUST-04200,Female,0,Yes,No,27,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,110.75,2877.13,No
CUST-04201,Female,0,No,No,63,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),74.76,4637.82,Yes
CUST-04202,Female,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),71.04,3841.48,No
CUST-04203,Female,0,No,No,47,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.4,4255.77,No
CUST-04204,Female,0,Yes,No,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.23,701.8,No
CUST-04205,Female,0,No,No,57,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),32.69,1780.29,No
CUST-04206,Female,1,No,No,42,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),52.54,2211.06,Yes
CUST-04207,Female,0,Yes,No,48,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),117.49,5734.04,Yes
CUST-04208,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),105.59,2751.35,Yes
CUST-04209,Female,1,Yes,Yes,33,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),86.01,2975.58,No
CUST-04210,Male,0,Yes,Yes,35,No,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),57.12,2082.19,No
CUST-04211,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),73.47,1233.49,No
CUST-04212,Male,0,No,Yes,36,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),48.36,1716.64,No
CUST-04213,Male,0,No,No,66,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,85.43,5820.1,No
CUST-04214,Male,1,Yes,No,56,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,59.88,3295.85,No
CUST-04215,Male,0,No,Yes,17,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),30.02,523.05,No
CUST-04216,Female,0,No,Yes,20,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),39.51,825.59,No
CUST-04217,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),78.87,609.19,Yes
CUST-04218,Female,0,No,Yes,18,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),87.46,1517.66,Yes
CUST-04219,Female,0,No,No,18,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),27.6,477.15,No
CUST-04220,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),98.83,1832.01,No
CUST-04221,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,100.43,204.21,Yes
CUST-04222,Male,0,No,No,51,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.31,4616.09,No
CUST-04223,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,86.36,887.26,No
CUST-04224,Female,0,No,No,14,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,41.19,596.84,No
CUST-04225,Female,0,Yes,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),109.96,2987.48,No
CUST-04226,Male,0,Yes,No,47,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),44.86,2045.43,Yes
CUST-04227,Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.25,1081.16,No
CUST-04228,Female,1,Yes,Yes,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,81.85,4777.49,No
CUST-04229,Female,0,No,Yes,42,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),54.41,2276.38,Yes
CUST-04230,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,111.3,444.65,No
CUST-04231,Male,0,Yes,No,11,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),64.02,735.38,No
CUST-04232,Female,1,No,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,34.37,844.24,Yes
CUST-04233,Female,0,No,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),113.75,7660.92,Yes
CUST-04234,Female,0,No,No,37,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),69.54,2536.26,No
CUST-04235,Female,0,No,No,2,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),69.86,145.52,No
CUST-04236,Female,1,Yes,No,12,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),56.58,645.62,No
CUST-04237,Male,0,No,Yes,21,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,101.6,2095.41,Yes
CUST-04238,Female,0,Yes,No,69,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,46.76,3370.36,Yes
CUST-04239,Male,1,No,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),19.37,1375.02,No
CUST-04240,Female,0,Yes,No,64,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),67.73,4388.41,Yes
CUST-04241,Male,0,No,No,68,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.59,7544.65,No
CUST-04242,Female,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),45.33,1929.18,No
CUST-04243,Male,1,Yes,No,54,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,44.63,2449.85,No
CUST-04244,Female,0,No,No,62,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.81,5843.9,No
CUST-04245,Male,1,Yes,Yes,12,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),95.55,1131.06,Yes
CUST-04246,Male,0,Yes,Yes,1,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,61.56,62.12,No
CUST-04247,Male,0,Yes,No,33,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),101.36,3205.32,No
CUST-04248,Male,1,Yes,No,64,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Mailed check,35.19,2262.88,No
CUST-04249,Male,0,No,No,68,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),54.7,3811.75,No
CUST-04250,Male,0,Yes,Yes,14,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,58.43,824.99,No
CUST-04251,Female,0,Yes,No,14,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),49.28,716.03,Yes
CUST-04252,Male,0,No,No,9,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,39.77,350.28,Yes
CUST-04253,Female,0,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,51.81,1345.95,No
CUST-04254,Female,0,No,No,49,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,19.8,930.18,No
CUST-04255,Female,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),88.34,1531.82,No
CUST-04256,Female,0,Yes,Yes,68,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.4,5841.65,Yes
CUST-04257,Female,0,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),63.02,3792.68,No
CUST-04258,Male,1,Yes,Yes,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.29,145.26,Yes
CUST-04259,Male,0,No,Yes,25,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,61.41,1611.61,No
CUST-04260,Male,0,Yes,No,21,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),111.65,2408.41,Yes
CUST-04261,Female,0,No,No,12,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,78.36,930.98,Yes
CUST-04262,Male,0,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),91.14,4955.99,No
CUST-04263,Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,40.95,41.44,Yes
CUST-04264,Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.48,28.75,No
CUST-04265,Male,1,No,Yes,45,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,26.32,1216.19,Yes
CUST-04266,Male,1,Yes,No,46,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),65.2,2954.11,Yes
CUST-04267,Female,0,Yes,Yes,48,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),89.67,4509.77,No
CUST-04268,Male,1,Yes,No,7,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),95.41,654.63,No
CUST-04269,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,90.04,907.33,No
CUST-04270,Female,0,Yes,No,15,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),109.28,1672.09,No
CUST-04271,Female,1,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,23.2,906.76,No
CUST-04272,Female,0,Yes,Yes,11,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,103.53,1190.8,No
CUST-04273,Female,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),84.07,4574.27,No
CUST-04274,Male,0,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,35.55,1625.78,No
CUST-04275,Male,0,No,Yes,45,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,86.24,3756.57,No
CUST-04276,Male,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),69.18,933.06,No
CUST-04277,Female,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),53.9,1414.78,No
CUST-04278,Male,1,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,42.8,2040.43,No
CUST-04279,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,64.42,3748.44,No
CUST-04280,Female,0,No,No,13,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),41.91,540.13,No
CUST-04281,Female,0,No,No,12,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),26.28,316.08,No
CUST-04282,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,102.61,2839.3,Yes
CUST-04283,Female,0,No,No,20,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,77.28,1482.67,No
CUST-04284,Male,0,No,No,31,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,54.37,1617.62,No
CUST-04285,Female,1,No,No,8,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,62.67,509.81,Yes
CUST-04286,Female,1,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),104.48,2457.32,No
CUST-04287,Male,0,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),49.98,1961.42,No
CUST-04288,Male,1,No,No,33,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,56.02,1769.85,Yes
CUST-04289,Female,0,No,Yes,42,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),94.61,4129.43,Yes
CUST-04290,Male,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.05,559.59,No
CUST-04291,Female,0,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,83.93,5866.02,No
CUST-04292,Female,0,No,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),61.43,4123.4,No
CUST-04293,Male,0,Yes,Yes,32,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),68.02,2282.84,No
CUST-04294,Male,0,Yes,No,11,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,96.69,1089.23,No
CUST-04295,Female,0,Yes,No,37,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),117.31,4315.64,Yes
CUST-04296,Female,1,Yes,No,19,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,101.15,1855.09,Yes
CUST-04297,Female,0,Yes,Yes,51,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),34.05,1658.04,No
CUST-04298,Male,0,Yes,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,40.46,1428.78,No
CUST-04299,Female,0,Yes,No,71,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,58.99,4165.95,Yes
CUST-04300,Female,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,89.92,5530.06,No
CUST-04301,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),68.94,3652.48,No
CUST-04302,Female,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,108.18,1347.45,No
CUST-04303,Female,0,No,Yes,62,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,22.87,1453.34,No
CUST-04304,Male,0,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),43.85,2774.13,No
CUST-04305,Female,0,No,No,48,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,39.93,1964.97,No
CUST-04306,Female,0,No,Yes,40,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,92.42,3610.6,Yes
CUST-04307,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),64.48,1589.78,No
CUST-04308,Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),19.5,1018.73,No
CUST-04309,Male,0,No,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,95.34,6761.98,No
CUST-04310,Male,0,No,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,54.18,2242.37,No
CUST-04311,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),44.05,715.5,No
CUST-04312,Female,0,No,No,55,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),36.27,2050.1,No
CUST-04313,Female,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,112.6,3908.78,No
CUST-04314,Male,0,No,No,70,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,112.2,7599.67,Yes
CUST-04315,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Mailed check,25.66,1568.02,No
CUST-04316,Male,0,No,Yes,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),41.28,2003.28,No
CUST-04317,Female,1,Yes,Yes,35,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Mailed check,82.61,2929.27,No
CUST-04318,Female,1,No,No,34,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,85.04,2987.44,No
CUST-04319,Male,0,No,Yes,16,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,59.77,969.88,No
CUST-04320,Male,0,Yes,Yes,18,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,74.85,1288.75,No
CUST-04321,Male,0,Yes,Yes,38,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),88.26,3518.55,No
CUST-04322,Female,1,No,No,43,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,113.05,4791.19,No
CUST-04323,Female,1,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,90.51,2861.7,No
